"all_themes","major_topic","organization_org_state","short_label","measure","amount"
"theme1","Intellectual & Developmental Disabilities","MD","Developmental Biology","Awards",2
"theme1","Intellectual & Developmental Disabilities","MD","Developmental Biology","Funding",1.080365
"theme1","Intellectual & Developmental Disabilities","ME","Developmental Biology","Awards",3
"theme1","Intellectual & Developmental Disabilities","ME","Developmental Biology","Funding",0.774682
"theme1","Intellectual & Developmental Disabilities","MI","Developmental Biology","Awards",5
"theme1","Intellectual & Developmental Disabilities","MI","Developmental Biology","Funding",2.211984
"theme1","Intellectual & Developmental Disabilities","MN","Developmental Biology","Awards",1
"theme1","Intellectual & Developmental Disabilities","MN","Developmental Biology","Funding",0.036222
"theme1","Intellectual & Developmental Disabilities","MO","Developmental Biology","Awards",5
"theme1","Intellectual & Developmental Disabilities","MO","Developmental Biology","Funding",2.363754
"theme1","Intellectual & Developmental Disabilities","NC","Developmental Biology","Awards",4
"theme1","Intellectual & Developmental Disabilities","NC","Developmental Biology","Funding",1.416649
"theme1","Intellectual & Developmental Disabilities","NJ","Developmental Biology","Awards",1
"theme1","Intellectual & Developmental Disabilities","NJ","Developmental Biology","Funding",0.43175
"theme1","Intellectual & Developmental Disabilities","NY","Developmental Biology","Awards",16
"theme1","Intellectual & Developmental Disabilities","NY","Developmental Biology","Funding",6.851911
"theme1","Intellectual & Developmental Disabilities","OH","Developmental Biology","Awards",2
"theme1","Intellectual & Developmental Disabilities","OH","Developmental Biology","Funding",0.484698
"theme1","Intellectual & Developmental Disabilities","PA","Developmental Biology","Awards",8
"theme1","Intellectual & Developmental Disabilities","PA","Developmental Biology","Funding",3.129824
"theme1","Intellectual & Developmental Disabilities","RI","Developmental Biology","Awards",1
"theme1","Intellectual & Developmental Disabilities","RI","Developmental Biology","Funding",0.02
"theme1","Intellectual & Developmental Disabilities","SC","Developmental Biology","Awards",1
"theme1","Intellectual & Developmental Disabilities","SC","Developmental Biology","Funding",0.470895
"theme1","Intellectual & Developmental Disabilities","TX","Developmental Biology","Awards",9
"theme1","Intellectual & Developmental Disabilities","TX","Developmental Biology","Funding",6.400559
"theme1","Intellectual & Developmental Disabilities","UT","Developmental Biology","Awards",1
"theme1","Intellectual & Developmental Disabilities","UT","Developmental Biology","Funding",0.424655
"theme1","Intellectual & Developmental Disabilities","VA","Developmental Biology","Awards",2
"theme1","Intellectual & Developmental Disabilities","VA","Developmental Biology","Funding",0.713825
"theme1","Intellectual & Developmental Disabilities","WA","Developmental Biology","Awards",2
"theme1","Intellectual & Developmental Disabilities","WA","Developmental Biology","Funding",1.406829
"theme1","Intellectual & Developmental Disabilities","WI","Developmental Biology","Awards",5
"theme1","Intellectual & Developmental Disabilities","WI","Developmental Biology","Funding",3.549645
"theme1","Matern. & Ped. Infectious Diseases","CA","Developmental Biology","Awards",1
"theme1","Matern. & Ped. Infectious Diseases","CA","Developmental Biology","Funding",0.386408
"theme1","Matern. & Ped. Infectious Diseases","CO","Developmental Biology","Awards",1
"theme1","Matern. & Ped. Infectious Diseases","CO","Developmental Biology","Funding",2.255352
"theme1","Matern. & Ped. Infectious Diseases","IL","Developmental Biology","Awards",1
"theme1","Matern. & Ped. Infectious Diseases","IL","Developmental Biology","Funding",1.787803
"theme1","Matern. & Ped. Infectious Diseases","MI","Developmental Biology","Awards",1
"theme1","Matern. & Ped. Infectious Diseases","MI","Developmental Biology","Funding",0.618017
"theme1","Matern. & Ped. Infectious Diseases","MN","Developmental Biology","Awards",2
"theme1","Matern. & Ped. Infectious Diseases","MN","Developmental Biology","Funding",1.07438
"theme1","Matern. & Ped. Infectious Diseases","PA","Developmental Biology","Awards",1
"theme1","Matern. & Ped. Infectious Diseases","PA","Developmental Biology","Funding",0.560907
"theme1","Matern. & Ped. Infectious Diseases","TX","Developmental Biology","Awards",1
"theme1","Matern. & Ped. Infectious Diseases","TX","Developmental Biology","Funding",0.167383
"theme1","Matern. & Ped. Infectious Diseases","VA","Developmental Biology","Awards",1
"theme1","Matern. & Ped. Infectious Diseases","VA","Developmental Biology","Funding",0.041849
"theme1","Matern. & Ped. Infectious Diseases","ZZ","Developmental Biology","Awards",6
"theme1","Matern. & Ped. Infectious Diseases","ZZ","Developmental Biology","Funding",0.947711
"theme1","Natl. Ctr. for Med. Rehabilitation Res.","CA","Developmental Biology","Awards",1
"theme1","Natl. Ctr. for Med. Rehabilitation Res.","CA","Developmental Biology","Funding",0.484067
"theme1","Natl. Ctr. for Med. Rehabilitation Res.","MA","Developmental Biology","Awards",1
"theme1","Natl. Ctr. for Med. Rehabilitation Res.","MA","Developmental Biology","Funding",1.000531
"theme1","Natl. Ctr. for Med. Rehabilitation Res.","MI","Developmental Biology","Awards",1
"theme1","Natl. Ctr. for Med. Rehabilitation Res.","MI","Developmental Biology","Funding",0.569445
"theme1","Obstet. & Ped. Pharmacol. & Therap.","AR","Developmental Biology","Awards",1
"theme1","Obstet. & Ped. Pharmacol. & Therap.","AR","Developmental Biology","Funding",0.606257
"theme1","Obstet. & Ped. Pharmacol. & Therap.","CA","Developmental Biology","Awards",1
"theme1","Obstet. & Ped. Pharmacol. & Therap.","CA","Developmental Biology","Funding",0.991379
"theme1","Obstet. & Ped. Pharmacol. & Therap.","FL","Developmental Biology","Awards",1
"theme1","Obstet. & Ped. Pharmacol. & Therap.","FL","Developmental Biology","Funding",0.00139
"theme1","Obstet. & Ped. Pharmacol. & Therap.","LA","Developmental Biology","Awards",2
"theme1","Obstet. & Ped. Pharmacol. & Therap.","LA","Developmental Biology","Funding",0.592732
"theme1","Obstet. & Ped. Pharmacol. & Therap.","MA","Developmental Biology","Awards",3
"theme1","Obstet. & Ped. Pharmacol. & Therap.","MA","Developmental Biology","Funding",0.306478
"theme1","Obstet. & Ped. Pharmacol. & Therap.","MD","Developmental Biology","Awards",1
"theme1","Obstet. & Ped. Pharmacol. & Therap.","MD","Developmental Biology","Funding",0.490649
"theme1","Obstet. & Ped. Pharmacol. & Therap.","NC","Developmental Biology","Awards",1
"theme1","Obstet. & Ped. Pharmacol. & Therap.","NC","Developmental Biology","Funding",0.599666
"theme1","Obstet. & Ped. Pharmacol. & Therap.","NE","Developmental Biology","Awards",1
"theme1","Obstet. & Ped. Pharmacol. & Therap.","NE","Developmental Biology","Funding",0.503579
"theme1","Obstet. & Ped. Pharmacol. & Therap.","NY","Developmental Biology","Awards",1
"theme1","Obstet. & Ped. Pharmacol. & Therap.","NY","Developmental Biology","Funding",0.458224
"theme1","Obstet. & Ped. Pharmacol. & Therap.","TX","Developmental Biology","Awards",1
"theme1","Obstet. & Ped. Pharmacol. & Therap.","TX","Developmental Biology","Funding",0.580204
"theme1","Obstet. & Ped. Pharmacol. & Therap.","WA","Developmental Biology","Awards",1
"theme1","Obstet. & Ped. Pharmacol. & Therap.","WA","Developmental Biology","Funding",0.725965
"theme1","Pediatric Growth & Nutrition","CA","Developmental Biology","Awards",2
"theme1","Pediatric Growth & Nutrition","CA","Developmental Biology","Funding",0.761443
"theme1","Pediatric Growth & Nutrition","GA","Developmental Biology","Awards",1
"theme1","Pediatric Growth & Nutrition","GA","Developmental Biology","Funding",0.646707
"theme1","Pediatric Growth & Nutrition","IA","Developmental Biology","Awards",1
"theme1","Pediatric Growth & Nutrition","IA","Developmental Biology","Funding",0.047092
"theme1","Pediatric Growth & Nutrition","IL","Developmental Biology","Awards",1
"theme1","Pediatric Growth & Nutrition","IL","Developmental Biology","Funding",3.093055
"theme1","Pediatric Growth & Nutrition","IN","Developmental Biology","Awards",1
"theme1","Pediatric Growth & Nutrition","IN","Developmental Biology","Funding",0.153905
"theme1","Pediatric Growth & Nutrition","MA","Developmental Biology","Awards",2
"theme1","Pediatric Growth & Nutrition","MA","Developmental Biology","Funding",1.196635
"theme1","Pediatric Growth & Nutrition","MD","Developmental Biology","Awards",1
"theme1","Pediatric Growth & Nutrition","MD","Developmental Biology","Funding",0.538302
"theme1","Pediatric Growth & Nutrition","NC","Developmental Biology","Awards",4
"theme1","Pediatric Growth & Nutrition","NC","Developmental Biology","Funding",3.327409
"theme1","Pediatric Growth & Nutrition","NY","Developmental Biology","Awards",1
"theme1","Pediatric Growth & Nutrition","NY","Developmental Biology","Funding",0.205625
"theme1","Pediatric Growth & Nutrition","OH","Developmental Biology","Awards",1
"theme1","Pediatric Growth & Nutrition","OH","Developmental Biology","Funding",0.456
"theme1","Pediatric Growth & Nutrition","OK","Developmental Biology","Awards",1
"theme1","Pediatric Growth & Nutrition","OK","Developmental Biology","Funding",0.467754
"theme1","Pediatric Growth & Nutrition","OR","Developmental Biology","Awards",2
"theme1","Pediatric Growth & Nutrition","OR","Developmental Biology","Funding",1.146426
"theme1","Pediatric Growth & Nutrition","PA","Developmental Biology","Awards",2
"theme1","Pediatric Growth & Nutrition","PA","Developmental Biology","Funding",1.142085
"theme1","Pediatric Growth & Nutrition","TX","Developmental Biology","Awards",5
"theme1","Pediatric Growth & Nutrition","TX","Developmental Biology","Funding",1.098074
"theme1","Pediatric Growth & Nutrition","UT","Developmental Biology","Awards",1
"theme1","Pediatric Growth & Nutrition","UT","Developmental Biology","Funding",0.055114
"theme1","Pediatric Growth & Nutrition","VA","Developmental Biology","Awards",1
"theme1","Pediatric Growth & Nutrition","VA","Developmental Biology","Funding",0.249
"theme1","Pediatric Trauma & Critical Care","CA","Developmental Biology","Awards",1
"theme1","Pediatric Trauma & Critical Care","CA","Developmental Biology","Funding",0.453569
"theme1","Population Dynamics","GA","Developmental Biology","Awards",1
"theme1","Population Dynamics","GA","Developmental Biology","Funding",0.61077
"theme1","Population Dynamics","WI","Developmental Biology","Awards",1
"theme1","Population Dynamics","WI","Developmental Biology","Funding",0.129018
"theme1","Pregnancy & Perinatology","CA","Developmental Biology","Awards",7
"theme1","Pregnancy & Perinatology","CA","Developmental Biology","Funding",3.280297
"theme1","Pregnancy & Perinatology","CO","Developmental Biology","Awards",3
"theme1","Pregnancy & Perinatology","CO","Developmental Biology","Funding",1.274491
"theme1","Pregnancy & Perinatology","CT","Developmental Biology","Awards",2
"theme1","Pregnancy & Perinatology","CT","Developmental Biology","Funding",0.415239
"theme1","Pregnancy & Perinatology","GA","Developmental Biology","Awards",1
"theme1","Pregnancy & Perinatology","GA","Developmental Biology","Funding",0.438349
"theme1","Pregnancy & Perinatology","KS","Developmental Biology","Awards",7
"theme1","Pregnancy & Perinatology","KS","Developmental Biology","Funding",2.736887
"theme1","Pregnancy & Perinatology","MA","Developmental Biology","Awards",2
"theme1","Pregnancy & Perinatology","MA","Developmental Biology","Funding",1.054119
"theme1","Pregnancy & Perinatology","MD","Developmental Biology","Awards",2
"theme1","Pregnancy & Perinatology","MD","Developmental Biology","Funding",0.713167
"theme1","Pregnancy & Perinatology","MN","Developmental Biology","Awards",1
"theme1","Pregnancy & Perinatology","MN","Developmental Biology","Funding",0.490477
"theme1","Pregnancy & Perinatology","MO","Developmental Biology","Awards",4
"theme1","Pregnancy & Perinatology","MO","Developmental Biology","Funding",1.53758
"theme1","Pregnancy & Perinatology","NC","Developmental Biology","Awards",1
"theme1","Pregnancy & Perinatology","NC","Developmental Biology","Funding",0.410139
"theme1","Pregnancy & Perinatology","NJ","Developmental Biology","Awards",2
"theme1","Pregnancy & Perinatology","NJ","Developmental Biology","Funding",0.668657
"theme1","Pregnancy & Perinatology","NY","Developmental Biology","Awards",4
"theme1","Pregnancy & Perinatology","NY","Developmental Biology","Funding",1.508278
"theme1","Pregnancy & Perinatology","OH","Developmental Biology","Awards",2
"theme1","Pregnancy & Perinatology","OH","Developmental Biology","Funding",0.131894
"theme1","Pregnancy & Perinatology","OK","Developmental Biology","Awards",1
"theme1","Pregnancy & Perinatology","OK","Developmental Biology","Funding",0.40935
"theme1","Pregnancy & Perinatology","PA","Developmental Biology","Awards",1
"theme1","Pregnancy & Perinatology","PA","Developmental Biology","Funding",0.055114
"theme1","Pregnancy & Perinatology","TX","Developmental Biology","Awards",6
"theme1","Pregnancy & Perinatology","TX","Developmental Biology","Funding",3.033595
"theme1","Pregnancy & Perinatology","UT","Developmental Biology","Awards",1
"theme1","Pregnancy & Perinatology","UT","Developmental Biology","Funding",0.620054
"theme1","Pregnancy & Perinatology","VA","Developmental Biology","Awards",3
"theme1","Pregnancy & Perinatology","VA","Developmental Biology","Funding",2.743731
"theme1","Pregnancy & Perinatology","WA","Developmental Biology","Awards",3
"theme1","Pregnancy & Perinatology","WA","Developmental Biology","Funding",0.973675
"theme1","Pregnancy & Perinatology","WI","Developmental Biology","Awards",2
"theme1","Pregnancy & Perinatology","WI","Developmental Biology","Funding",0.80889
"theme2","Child Development & Behavior","CT","Reproductive Health","Awards",1
"theme2","Child Development & Behavior","CT","Reproductive Health","Funding",0.625912
"theme2","Child Development & Behavior","MA","Reproductive Health","Awards",1
"theme2","Child Development & Behavior","MA","Reproductive Health","Funding",0.667265
"theme2","Child Development & Behavior","MI","Reproductive Health","Awards",1
"theme2","Child Development & Behavior","MI","Reproductive Health","Funding",0.237773
"theme2","Child Development & Behavior","NY","Reproductive Health","Awards",1
"theme2","Child Development & Behavior","NY","Reproductive Health","Funding",0.589672
"theme2","Child Development & Behavior","WA","Reproductive Health","Awards",1
"theme2","Child Development & Behavior","WA","Reproductive Health","Funding",2.515828
"theme2","Dev. Biology & Congenital Anomalies","CT","Reproductive Health","Awards",2
"theme2","Dev. Biology & Congenital Anomalies","CT","Reproductive Health","Funding",0.037522
"theme2","Dev. Biology & Congenital Anomalies","ME","Reproductive Health","Awards",1
"theme2","Dev. Biology & Congenital Anomalies","ME","Reproductive Health","Funding",0.737356
"theme2","Dev. Biology & Congenital Anomalies","MI","Reproductive Health","Awards",1
"theme2","Dev. Biology & Congenital Anomalies","MI","Reproductive Health","Funding",0.632242
"theme2","Dev. Biology & Congenital Anomalies","NY","Reproductive Health","Awards",1
"theme2","Dev. Biology & Congenital Anomalies","NY","Reproductive Health","Funding",0.161579
"theme2","Dev. Biology & Congenital Anomalies","OH","Reproductive Health","Awards",2
"theme2","Dev. Biology & Congenital Anomalies","OH","Reproductive Health","Funding",1.756854
"theme2","Dev. Biology & Congenital Anomalies","TX","Reproductive Health","Awards",1
"theme2","Dev. Biology & Congenital Anomalies","TX","Reproductive Health","Funding",0.48
"theme2","Dev. Biology & Congenital Anomalies","WI","Reproductive Health","Awards",1
"theme2","Dev. Biology & Congenital Anomalies","WI","Reproductive Health","Funding",0.32766
"theme2","Fertility & Infertility","AL","Reproductive Health","Awards",1
"theme2","Fertility & Infertility","AL","Reproductive Health","Funding",0.050114
"theme2","Fertility & Infertility","AR","Reproductive Health","Awards",1
"theme2","Fertility & Infertility","AR","Reproductive Health","Funding",0.443348
"theme2","Fertility & Infertility","AZ","Reproductive Health","Awards",5
"theme2","Fertility & Infertility","AZ","Reproductive Health","Funding",2.578555
"theme2","Fertility & Infertility","CA","Reproductive Health","Awards",22
"theme2","Fertility & Infertility","CA","Reproductive Health","Funding",10.580466
"theme2","Fertility & Infertility","CO","Reproductive Health","Awards",11
"theme2","Fertility & Infertility","CO","Reproductive Health","Funding",3.73068
"theme2","Fertility & Infertility","CT","Reproductive Health","Awards",13
"theme2","Fertility & Infertility","CT","Reproductive Health","Funding",4.705035
"theme2","Fertility & Infertility","DC","Reproductive Health","Awards",1
"theme2","Fertility & Infertility","DC","Reproductive Health","Funding",0.270296
"theme2","Fertility & Infertility","DE","Reproductive Health","Awards",1
"theme2","Fertility & Infertility","DE","Reproductive Health","Funding",0.336057
"theme2","Fertility & Infertility","FL","Reproductive Health","Awards",3
"theme2","Fertility & Infertility","FL","Reproductive Health","Funding",1.045905
"theme2","Fertility & Infertility","GA","Reproductive Health","Awards",6
"theme2","Fertility & Infertility","GA","Reproductive Health","Funding",1.973492
"theme2","Fertility & Infertility","HI","Reproductive Health","Awards",2
"theme2","Fertility & Infertility","HI","Reproductive Health","Funding",0.492105
"theme2","Fertility & Infertility","IL","Reproductive Health","Awards",20
"theme2","Fertility & Infertility","IL","Reproductive Health","Funding",6.358293
"theme2","Fertility & Infertility","IN","Reproductive Health","Awards",3
"theme2","Fertility & Infertility","IN","Reproductive Health","Funding",1.015244
"theme2","Fertility & Infertility","KS","Reproductive Health","Awards",4
"theme2","Fertility & Infertility","KS","Reproductive Health","Funding",0.726876
"theme2","Fertility & Infertility","KY","Reproductive Health","Awards",5
"theme2","Fertility & Infertility","KY","Reproductive Health","Funding",1.969063
"theme2","Fertility & Infertility","MA","Reproductive Health","Awards",30
"theme2","Fertility & Infertility","MA","Reproductive Health","Funding",15.371197
"theme2","Fertility & Infertility","MD","Reproductive Health","Awards",3
"theme2","Fertility & Infertility","MD","Reproductive Health","Funding",1.201055
"theme2","Fertility & Infertility","ME","Reproductive Health","Awards",1
"theme2","Fertility & Infertility","ME","Reproductive Health","Funding",0.401093
"theme2","Fertility & Infertility","MI","Reproductive Health","Awards",22
"theme2","Fertility & Infertility","MI","Reproductive Health","Funding",9.999637
"theme2","Fertility & Infertility","MN","Reproductive Health","Awards",2
"theme2","Fertility & Infertility","MN","Reproductive Health","Funding",0.56875
"theme2","Fertility & Infertility","MO","Reproductive Health","Awards",15
"theme2","Fertility & Infertility","MO","Reproductive Health","Funding",5.283123
"theme2","Fertility & Infertility","MS","Reproductive Health","Awards",2
"theme2","Fertility & Infertility","MS","Reproductive Health","Funding",0.363797
"theme2","Fertility & Infertility","NC","Reproductive Health","Awards",11
"theme2","Fertility & Infertility","NC","Reproductive Health","Funding",5.398969
"theme2","Fertility & Infertility","NE","Reproductive Health","Awards",1
"theme2","Fertility & Infertility","NE","Reproductive Health","Funding",0.239086
"theme2","Fertility & Infertility","NH","Reproductive Health","Awards",1
"theme2","Fertility & Infertility","NH","Reproductive Health","Funding",0.45025
"theme2","Fertility & Infertility","NJ","Reproductive Health","Awards",8
"theme2","Fertility & Infertility","NJ","Reproductive Health","Funding",2.783099
"theme2","Fertility & Infertility","NM","Reproductive Health","Awards",1
"theme2","Fertility & Infertility","NM","Reproductive Health","Funding",0.543878
"theme2","Fertility & Infertility","NY","Reproductive Health","Awards",30
"theme2","Fertility & Infertility","NY","Reproductive Health","Funding",15.178636
"theme2","Fertility & Infertility","OH","Reproductive Health","Awards",9
"theme2","Fertility & Infertility","OH","Reproductive Health","Funding",3.480657
"theme2","Fertility & Infertility","OK","Reproductive Health","Awards",2
"theme2","Fertility & Infertility","OK","Reproductive Health","Funding",0.83545
"theme2","Fertility & Infertility","OR","Reproductive Health","Awards",9
"theme2","Fertility & Infertility","OR","Reproductive Health","Funding",3.288686
"theme2","Fertility & Infertility","PA","Reproductive Health","Awards",16
"theme2","Fertility & Infertility","PA","Reproductive Health","Funding",4.874796
"theme2","Fertility & Infertility","RI","Reproductive Health","Awards",3
"theme2","Fertility & Infertility","RI","Reproductive Health","Funding",0.909747
"theme2","Fertility & Infertility","SC","Reproductive Health","Awards",2
"theme2","Fertility & Infertility","SC","Reproductive Health","Funding",0.850853
"theme2","Fertility & Infertility","TX","Reproductive Health","Awards",18
"theme2","Fertility & Infertility","TX","Reproductive Health","Funding",7.498915
"theme2","Fertility & Infertility","UT","Reproductive Health","Awards",9
"theme2","Fertility & Infertility","UT","Reproductive Health","Funding",4.087133
"theme2","Fertility & Infertility","VA","Reproductive Health","Awards",4
"theme2","Fertility & Infertility","VA","Reproductive Health","Funding",1.571475
"theme2","Fertility & Infertility","VT","Reproductive Health","Awards",2
"theme2","Fertility & Infertility","VT","Reproductive Health","Funding",0.876921
"theme2","Fertility & Infertility","WA","Reproductive Health","Awards",2
"theme2","Fertility & Infertility","WA","Reproductive Health","Funding",0.811942
"theme2","Fertility & Infertility","WI","Reproductive Health","Awards",6
"theme2","Fertility & Infertility","WI","Reproductive Health","Funding",1.794168
"theme2","Fertility & Infertility","WY","Reproductive Health","Awards",2
"theme2","Fertility & Infertility","WY","Reproductive Health","Funding",0.7225
"theme2","Fertility & Infertility","ZZ","Reproductive Health","Awards",1
"theme2","Fertility & Infertility","ZZ","Reproductive Health","Funding",0.362371
"theme2","Gynecologic Health & Disease","AZ","Reproductive Health","Awards",2
"theme2","Gynecologic Health & Disease","AZ","Reproductive Health","Funding",0.615246
"theme2","Gynecologic Health & Disease","CA","Reproductive Health","Awards",22
"theme2","Gynecologic Health & Disease","CA","Reproductive Health","Funding",11.723008
"theme2","Gynecologic Health & Disease","CO","Reproductive Health","Awards",3
"theme2","Gynecologic Health & Disease","CO","Reproductive Health","Funding",1.282089
"theme2","Gynecologic Health & Disease","CT","Reproductive Health","Awards",7
"theme2","Gynecologic Health & Disease","CT","Reproductive Health","Funding",4.325586
"theme2","Gynecologic Health & Disease","DE","Reproductive Health","Awards",1
"theme2","Gynecologic Health & Disease","DE","Reproductive Health","Funding",0.430063
"theme2","Gynecologic Health & Disease","FL","Reproductive Health","Awards",2
"theme2","Gynecologic Health & Disease","FL","Reproductive Health","Funding",0.631276
"theme2","Gynecologic Health & Disease","GA","Reproductive Health","Awards",3
"theme2","Gynecologic Health & Disease","GA","Reproductive Health","Funding",1.350196
"theme2","Gynecologic Health & Disease","IL","Reproductive Health","Awards",9
"theme2","Gynecologic Health & Disease","IL","Reproductive Health","Funding",7.008161
"theme2","Gynecologic Health & Disease","IN","Reproductive Health","Awards",1
"theme2","Gynecologic Health & Disease","IN","Reproductive Health","Funding",0.627031
"theme2","Gynecologic Health & Disease","KS","Reproductive Health","Awards",2
"theme2","Gynecologic Health & Disease","KS","Reproductive Health","Funding",1.136452
"theme2","Gynecologic Health & Disease","MA","Reproductive Health","Awards",10
"theme2","Gynecologic Health & Disease","MA","Reproductive Health","Funding",10.525463
"theme2","Gynecologic Health & Disease","MD","Reproductive Health","Awards",3
"theme2","Gynecologic Health & Disease","MD","Reproductive Health","Funding",1.839608
"theme2","Gynecologic Health & Disease","MI","Reproductive Health","Awards",18
"theme2","Gynecologic Health & Disease","MI","Reproductive Health","Funding",12.148281
"theme2","Gynecologic Health & Disease","MN","Reproductive Health","Awards",3
"theme2","Gynecologic Health & Disease","MN","Reproductive Health","Funding",2.083783
"theme2","Gynecologic Health & Disease","MO","Reproductive Health","Awards",6
"theme2","Gynecologic Health & Disease","MO","Reproductive Health","Funding",2.260781
"theme2","Gynecologic Health & Disease","NC","Reproductive Health","Awards",8
"theme2","Gynecologic Health & Disease","NC","Reproductive Health","Funding",6.313814
"theme2","Gynecologic Health & Disease","NH","Reproductive Health","Awards",1
"theme2","Gynecologic Health & Disease","NH","Reproductive Health","Funding",0.995757
"theme2","Gynecologic Health & Disease","NY","Reproductive Health","Awards",3
"theme2","Gynecologic Health & Disease","NY","Reproductive Health","Funding",0.890913
"theme2","Gynecologic Health & Disease","OH","Reproductive Health","Awards",2
"theme2","Gynecologic Health & Disease","OH","Reproductive Health","Funding",1.385034
"theme2","Gynecologic Health & Disease","OR","Reproductive Health","Awards",6
"theme2","Gynecologic Health & Disease","OR","Reproductive Health","Funding",3.323903
"theme2","Gynecologic Health & Disease","PA","Reproductive Health","Awards",8
"theme2","Gynecologic Health & Disease","PA","Reproductive Health","Funding",4.253289
"theme2","Gynecologic Health & Disease","RI","Reproductive Health","Awards",1
"theme2","Gynecologic Health & Disease","RI","Reproductive Health","Funding",0.295215
"theme2","Gynecologic Health & Disease","TN","Reproductive Health","Awards",1
"theme2","Gynecologic Health & Disease","TN","Reproductive Health","Funding",0.672026
"theme2","Gynecologic Health & Disease","TX","Reproductive Health","Awards",22
"theme2","Gynecologic Health & Disease","TX","Reproductive Health","Funding",11.299456
"theme2","Gynecologic Health & Disease","UT","Reproductive Health","Awards",3
"theme2","Gynecologic Health & Disease","UT","Reproductive Health","Funding",1.761665
"theme2","Gynecologic Health & Disease","VA","Reproductive Health","Awards",1
"theme2","Gynecologic Health & Disease","VA","Reproductive Health","Funding",1.077116
"theme2","Gynecologic Health & Disease","VT","Reproductive Health","Awards",1
"theme2","Gynecologic Health & Disease","VT","Reproductive Health","Funding",0.01
"theme2","Gynecologic Health & Disease","WA","Reproductive Health","Awards",6
"theme2","Gynecologic Health & Disease","WA","Reproductive Health","Funding",4.098715
"theme2","Intellectual & Developmental Disabilities","CA","Reproductive Health","Awards",2
"theme2","Intellectual & Developmental Disabilities","CA","Reproductive Health","Funding",0.947063
"theme2","Intellectual & Developmental Disabilities","CO","Reproductive Health","Awards",1
"theme2","Intellectual & Developmental Disabilities","CO","Reproductive Health","Funding",1.757145
"theme2","Intellectual & Developmental Disabilities","GA","Reproductive Health","Awards",2
"theme2","Intellectual & Developmental Disabilities","GA","Reproductive Health","Funding",0.743564
"theme2","Intellectual & Developmental Disabilities","MA","Reproductive Health","Awards",3
"theme2","Intellectual & Developmental Disabilities","MA","Reproductive Health","Funding",1.164158
"theme2","Intellectual & Developmental Disabilities","MI","Reproductive Health","Awards",2
